reaction_id,standard_dGr_prime(kJ/mol),SD(kJ/mol)
FAOXC7C5m,22.44165090169577,13.00805950164795
FAOXC81C61m,30.90653137969582,13.03467845916748
FAOXC81C61x,-70.7091293334961,9.83485984802246
FAOXC8C6m,22.45929600048692,13.008081436157228
FAOXC8C6x,-79.22144317626953,9.587638854980469
FAOXC8DCC6DCx,-79.22145080566406,9.587651252746582
FAOXC9BRC7BRm,3.626799866170586,13.917237281799316
FAOXC9C7m,22.416020489384152,13.008084297180176
FAOXMC10OHMC10r,-406.1838257626058,7.793106079101562
FAOXOHC16C16DCc,-22.37988396242333,1.3815900087356567
FAOXOHC22C22DCc,-22.379876333028577,1.3816059827804563
FAOXOHMC10DC10c,-21.235458560212884,1.3815973997116089
FAOXTC101TC102m,30.274948383275216,13.70535945892334
FAOXTC102C101m,-55.29211620792813,8.503715515136719
FAOXTC122TC101m,-8.655377461298443,1.8962777853012085
FAOXTC122m,-21.837351995599988,4.30230712890625
FAOXTC142TC122m,30.870779869203773,13.03469181060791
FAOXTC162TC142m,22.72692889201153,13.068719863891602
FAOXTC182TC162m,22.427926718682897,13.008091926574709
FOAXC122C101x,2.071600914001465,7.710545539855957
GLUTCOAACBP,-235.1860469766208,4.2286395910196006e-05
HDCACBP,-279.4701912349766,4.399614772410132e-05
HDDACBP,-297.72602038008523,3.227369234082289e-05
HDECAACBP,-334.237671346084,5.2490231610136107e-05
HDECEACBP,-333.7669109675591,5.100728594698012e-05
HEDCECRNe,49.06319764406874,4.2215859139105305e-05
HEXCOAACBP,-243.19130258647303,4.858337706536986e-05
HEXDCRNe,51.34517842343772,3.417968764551915e-05
HEXDIACtr,6.103515488575795e-07,2.3630933355889283e-05
HEXDICOAACBP,-4.882812390860636e-06,4.374139462015592e-05
HEXDICOAACBPx,-71.23207696997322,5.2854469686280936e-05
HIVCACBP,-234.0501682732557,4.995942799723707e-05
HIVCRNe,26.243691294614624,1.2637186955544166e-05
HOCDACBP,-352.4934925566224,4.797767178388313e-05
HOCTDACBP,-343.3655914118028,5.113493170938455e-05
HOCTDEC2CRNe,51.34524386950792,5.031607724959031e-05
HOCTDECCRNe,55.90920176613677,4.2215859139105305e-05
HTDCACBP,-315.9818464734366,4.443007128429599e-05
HTDCRNe,46.78128963498862,3.6437533708522096e-05
IVCOAACBP,-234.1527497594396,4.5609227527165785e-05
IVCRNe,26.24402108320672,1.214584244735306e-05
LGNCCOAtcx,-117.84342096655762,0.3780778050422668
NRVNCCOAtxc,-115.56144644329244,0.3780819475650787
OCD11COACPT1,-22.201664252574417,8.69083023071289
OCD11CRNCACT,214.5079300153202,2.9900997105869465e-05
OCD11CRNCPT2,22.19861389206119,8.690824508666992
OCT11EFATP,-43.40671371774894,0.6348854303359985
OCTDEC2ACBP,-342.89481943659814,5.654900087392889e-05
OCTDECCACT,214.5081296758142,3.4526696254033595e-05
OCTDECCPT1,-4.563160851559303,4.590696811676025
OCTDECCPT2,13.687842063796552,4.590692043304443
OCTDECE1CRNe,53.62715309929118,3.22736959788017e-05
sink_octdececoa[c],,
OMHDEACIDTD,-1.8310546465727384e-06,1.041181712935213e-05
OMHDOCOSACTD,0.0,3.4526696254033595e-05
OMHPALTD,0.0,2.1143197955098003e-05
PRISTCOAtcx,-106.44037963871244,0.3780668079853058
SBCOAACOTx,-26.6591854095459,0.7272257208824158
SCP21cx,-108.73370961134748,0.3780738711357116
SEBACACT,-8.704474000151656,0.6348849534988403
SEBACIDtx,20.59510106541365,5.701153440895723e-06
SEBCOACROT,-1.9641064405441284,1.8221219778060915
SEBCOAPET,-26.6591739654541,0.7272464632987976
STCOATxc,-104.15154712408382,0.3780804574489593
STRDNCCOAtxc,-95.02536002669372,0.3780742883682251
SUBEACtx,16.016059744091564,5.276982392388163e-06
SUBERCACT,30.82751958883154,1.2145843356847765e-05
SUBERCROT,-1.9641090631484983,1.8221336603164675
SUBERICACT,-8.707675280028726,0.6348795890808105
SUCCACT,-8.936170676821192,0.515304684638977
SUCCCROT,-1.810008525848389,1.857393980026245
SUCCOAPET,-26.50508117675781,0.5734080076217651
SUCCTD,6.922643153473684,0.0
TDCRNe,46.78151043183806,3.417968764551915e-05
sink_tetdec2coa[c],,
TETDEC2CRNe,42.21749758867045,3.643752643256448e-05
sink_tetdece1coa[c],,
TETDECE1CRNe,44.49957067321117,2.1107929569552653e-05
TIGCRNe,23.96190785926378,1.281738150282763e-05
34DHPHELAT1tc,2.3055425710602115,1.02347694337368e-05
4OHPROIMINOtc,-10.87605424388629,3.957737135351636e-06
ALAALACNc,-29.591909795993104,8.107233047485352
ALAALAPEPT1tc,-16.58399165998849,9.52788832364604e-06
ALAATB0tc,-8.591972022572264,5.447943294711877e-06
ALAyLATthc,7.977464952468967,9.280303856940009e-06
ARGATB0tc,-20.604976830668125,7.4502909228613134e-06
ASCBSVCTtc,-34.64222285329426,0.3780788481235504
ASNATB0tc,-8.769670443551373,4.55469080407056e-06
ASNPHELAT2tc,4.385713974913841,9.76920000539394e-06
BALABETAtc,-8.599195089767075,6.095881417422788e-06
BALAPAT1tc,-12.02202065340754,6.095881417422788e-06
BGLUGCHe,,
BGLUTCHLe,,
BGLUTDECHOe,,
BTNTe,14.221086731047864,7.374905635515461e-06
CARPEPT1tc,-19.26795038341673,8.068423085205723e-06
CARhPTtc,136.67146075661012,8.06842217571102e-06
CBLTDe,109.03153746740486,0.0001034649540088
CBLtle,-109.03153746740486,0.0001034649540088
CHOLESTTDe,52.48550177312993,4.882812572759576e-05
CYSATB0tc,-8.433873661687599,1.130695909523638e-05
CYSPHELAT2tc,4.721510756777615,1.3213617421570234e-05
CYSSNAT5tc,-5.539252690035724,1.130695909523638e-05
CYSTALArBATtc,-5.661327342038128,8.074192010099068e-06
CYSTLEUrBATtc,1.1853309288505611,1.02347694337368e-05
FOLTle,-19.88814491614936,1.2293509826122316e-05
GALSGLT1le,-43.24098129112076,0.3780784904956817
GLCSGLT1le,-43.24097556907486,0.3780766725540161
GLNATB0tc,-11.198095756725674,2.256805146316765e-06
GLNyLATthc,5.371342286430778,7.4502909228613134e-06
GLYGLYCNc,-24.64572687210604,7.361639976501465
GLYGLYPEPT1tc,-7.979408311105228,2.6029542823380325e-06
GLYPHEPEPT1tc,-18.862294667854943,6.10351571594947e-06
GLYPROPEPT1tc,-17.579183139817292,1.1191050361958332e-05
GLYSARCNc,-1.841263113484464,5.369590759277344
GLYSARPEPT1tc,-15.297410578396928,3.7251454614306567e-06
GLYSNAT5tc,-3.4098720923513923,9.86997110885568e-06
GUMDCHAe,,
GUMGCHLe,,
GUMTCHOLe,,
HISCAT1,10.496534100478026,3.036461066585616e-06
HISSNAT5tc,-8.21462673416709,3.036461066585616e-06
HIShPTtc,101.55805360532528,3.036461066585616e-06
HISyLATtc,7.74209732217869,8.022117981454358e-06
HISyLATthc,5.460189955867751,8.022117981454358e-06
HPETFABP1tc,2.441406195430318e-06,6.45473919576034e-05
ILEATB0tc,-15.439695980219248,8.022117981454358e-06
ILELAT1tc,-0.0010654578764963,1.283462825085735e-05
ILEPHELAT2tc,-2.284311561754034,1.1815466677944642e-05
LEUATB0tc,-15.43863052234278,8.764179256104399e-06
LEUGLYPEPT1tc,-21.149890785240668,5.0400221880408935e-06
LEULEULAPc,-29.55454636593302,7.942240715026855
LEULEUPEPT1tc,-30.27996229278899,1.0553964784776326e-05
LEUPHELAT2tc,-2.283246103877566,1.171155508927768e-05
LEUyLAThtc,1.1308071393439365,1.1511035154398996e-05
LINOFATPtc,-41.125868371464094,0.6348773837089539
LYSATB0tc,-20.612650218524205,7.475249276467366e-06
METATB0tc,-13.156364771246906,6.823937837907579e-06
METyLATthc,3.4130729667337967,9.033344213094097e-06
MTHFTe,23.431541382345,1.9787066776189025e-05
NACDe,1.6695872848714464,2.6384911961940816e-06
NACHORCTL3le,-5.705126453852852,2.6384911961940816e-06
NCAMDe,6.199262701583752,5.205908564676065e-06
OCDEAFABP1tc,0.0,0.0
OLEICFATPtc,-43.40783621900938,0.6348826885223389
ORNALArBATtc,-9.738546679686706,6.893528279761085e-06
ORNLEUrBATtc,-2.891888713973792,1.3744773241342044e-05
PALFATPtc,-41.12472584304304,0.6348850727081299
PCHOLHSTDe,20.53780796481212,1.4900580936227923e-05
PECDCHe,,
PECGCHLe,,
PECTCHLe,,
PEHSFABPe,-9.765624781721272e-06,0.0001031187202897
PHEATB0tc,-13.155384418465214,8.051090844674036e-06
PHEyLATthc,3.4140532432215025,1.2582720046339093e-05
PMTCOAFABP1tc,3.662109293145477e-06,9.834807860897854e-05
PNTORDe,14.231580222836612,2.287546749357716e-06
PROGLYPEPT1tc,-16.548673828050777,7.964956239447929e-06
PROGLYPRO1c,-25.469402557724088,7.501945972442627
PROIMINOtc,-10.880541200069242,0.0
PSYGCHe,,
PSYTCHe,,
PSYTDECHe,,
SBTle,-15.973840874172716,6.81711071592872e-06
SERATB0tc,-8.569983582835068,6.274684437812539e-06
TAGHSTDe,5.704946455259952,6.0729216784238815e-06
TAUBETAtc,-8.589229905745984,3.0364608392119408e-06
TAUPAT1c,-12.01205546938645,3.0364608392119408e-06
THMATPe,-2.6671247935083144,0.378079205751419
THRATB0tc,-10.856345812795553,3.9643500713282265e-06
THRPHELAT2tc,2.2990386056697183,8.922151209844742e-06
TRPATB0tc,-14.29536334150528,1.099903693102533e-05
TYRATB0tc,-13.142999777923311,6.950710030650953e-06
TYRPHELAT2tc,0.0123838776024953,1.395491108269198e-05
VALATB0tc,-13.157816503270444,3.565466386135085e-06
VALLAT1tc,2.280814019072338,9.217369552061427e-06
VALPHELAT2tc,-0.0024320848052283,8.558534318581223e-06
VITEtl,31.0071239499974,0.378070592880249
VITKtl,52.48550055244141,5.031606997363269e-05
XOLEST2HSTDle,51.34451382486655,2.1107931388542056e-05
1a25DHVITD3TRn,4.882812390860636e-06,3.417968764551915e-05
25HVITD3c,-412.8962281739575,8.062088012695312
3AIB_Dtm,41.0676134083305,6.823937837907579e-06
3HCO3_NAt,3.324438038534088,0.0
4ABUTtcn,4.577636616431846e-07,6.977455541345989e-06
4HPROLTASCT1,0.5304504186435608,6.907025181135396e-06
5MTHFt2le,-24.044113276651803,1.9787066776189025e-05
ADNK3,-15.336703889995077,0.3612996637821197
ADNK4,-15.336725048856293,0.3613044619560241
ADNt5le,-18.34201160862764,3.036461066585616e-06
AHCYStd,-91.2182924691042,7.475249276467366e-06
ALA-DTDe,7.979258340937378,4.703074409917463e-06
AMETtd,89.94077254102496,8.544921911379788e-06
ARACHFATPc,-50.2526582683806,0.6348944902420044
ASPDTDe,3.9461552235439576,0.0
ASPPROASCT1,4.568040568513876,0.0
ASPte,3.9461552235439576,0.0
BIDGLCURr,-1.1738050906583908,3.2606687545776367
BTNt3ile,-43.77032124828108,0.3780801296234131
CHOLESACATc,54.44002779964691,19.31447982788086
CHOLESTle,-16.61039006727971,6.666577339172363
CHSTEROLtrc,6.10351571594947e-06,6.0729216784238815e-05
CRNrtx,-17.116271568306427,7.774499863444362e-06
CYSAMOe,-361.5759861365026,43.90281677246094
CYTDt5le,-17.203465739691083,8.068423085205723e-06
Coqe,-102.68902032551505,8.443171827821061e-05
DATPtm,116.4372991058898,0.0
DCTPtm,111.89064930787852,2.429168671369553e-05
DGTPtm,116.28253727610463,4.2215859139105305e-05
DHAPtc,-52.93588687537407,2.4291684894706123e-05
DM_1a25dhvitd3[n],,
DM_4abut[n],,
DM_5hpet[r],,
DM_taur[c],,
DM_pe_hs[r],,
DM_pmtcoa[r],,
DPCOAPPe,-31.90497694531973,0.7817962169647217
DPMVDc,-29.920960142445047,7.1196112632751465
DSREDUCr,-56.87187493316949,9.242961883544922
DTMPKm,0.1800211555668909,0.1445282846689224
DTTPtm,116.81710676021524,2.429168853268493e-05
EX_4hpro[e],,
EX_adpcbl[e],,
EX_alaala[e],,
EX_bglc[e],,
EX_carn[e],,
EX_dchac[e],,
EX_glgchlo[e],,
EX_gltcho[e],,
EX_gltdechol[e],,
EX_glygly[e],,
EX_glysar[e],,
EX_gum[e],,
EX_gumdchac[e],,
EX_gumgchol[e],,
EX_gumtchol[e],,
EX_leugly[e],,
EX_leuleu[e],,
EX_pect[e],,
EX_pectindchac[e],,
EX_pectingchol[e],,
EX_pectintchol[e],,
EX_psyl[e],,
EX_psylchol[e],,
EX_psyltchol[e],,
EX_psyltdechol[e],,
EX_sfcys[e],,
EX_tdechola[e],,
EX_cysam[e],,
EX_dpcoa[e],,
EX_fmn[e],,
EX_hyptaur[e],,
EX_oh1[e],,
EX_pan4p[e],,
EX_ptth[e],,
EX_q10[e],,
EX_q10h2[e],,
FADDPle,-32.38827641933252,0.7817986011505127
FADH2ETC,-46.34489616366216,36.1349983215332
FADtm,166.83415080911115,2.5098737751250155e-05
FE2DMT1,-8.700045200179726,0.0
FE3MTP1,7.55905603119832,0.0
FMNALKPle,-10.60751789060278,0.4586166143417358
FOLt2le,-16.465177641474757,1.2293509826122316e-05
FRDPtcr,-6.103515488575795e-07,1.830037217587233e-05
G6PDH2c,3.983202728474861,22.851093292236328
GLCGLUT2,13.691746163535996,1.4837945855106229e-05
GLU5SAtmc,-40.92064281476017,3.2824134450493148e-06
GLUPROASCT1,2.2864618574741336,7.928700142656453e-06
GLY3Pt,10.546642171900858,1.7263348127016798e-05
GLYC3PFADm,-1.809415011437096,12.941983222961426
GLYC3Ptmc,-62.25765028034375,2.0823632439714856e-05
GLYCTDle,-9.12791245281789,3.0364606118382653e-06
GNDc,57.55705848270621,23.777250289916992
GSNt5le,-18.321277158211977,4.575092589220731e-06
HMGCOARc,-27.836214581685248,15.159836769104004
HYPTROXe,-509.4198897214785,21.61888885498047
INSK,-15.31165784894512,0.3613022863864898
INSt5le,-16.091398585316604,1.8625727307153284e-06
IPDDI,-3.471324917941665,2.4729421138763428
KHte,2.281907366310936,0.0
LACLt,6.8633237293960585,4.272460955689894e-06
LAPCOAe,-23.626737233784127,1.954828143119812
LEUGLYHYc,-25.54662361760732,7.499184131622314
MAL_Ltx,6.891867952156927,6.072922133171232e-06
MDHx,39.57942199707031,7.526084899902344
MEVK1c,-15.14091503902654,0.9699029326438904
MTHFR3,-48.7253830385261,8.347538948059082
NADtm,133.62160019088742,3.208847556379624e-05
NADtx,-25.996021361921823,11.851666450500488
NODe,7.093551543708479e-11,0.0
OCDCAFATPc,-45.68867393589993,0.6348767876625061
P5CR,-59.422514652987374,7.602169990539551
PAN4PPe,-12.434136205895063,1.646472692489624
PGLc,-68.3113601708792,3.802511692047119
PHEMEe,30.73186927232907,2.726844286371488e-05
PMEVKc,-1.46908740796259,0.1445352882146835
PNTEHe,-17.96368759643297,42.56855773925781
PNTOt5le,-43.78081344307279,0.3780787885189056
PPItm,49.33150463972747,0.0
PRO_Dtde,10.26782774731619,1.518230533292808e-06
PTCRTD,-21.75928583907352,1.2579017493408172e-05
PTPATe,-3.685977709673246,0.1445187032222747
Q10H2e,104.96974128332955,0.0001090737787308
RPEc,0.0,0.0
RTOTAL2FATPc,-70.20424086445699,20.40714263916016
RTOTAL3FATPc,,
RTOTALFATPc,-70.20424086445699,20.40714263916016
SBT_Dtde,15.973840874172716,6.81711071592872e-06
SFCYSc,-104.3283471831922,28.44523811340332
SFCYSe,3.928108735204514,1.0553964784776326e-05
sink_5hpet[c],,
SPMTDe,-33.6381053182362,2.02338687813608e-05
SPRMTDe,-45.474173105324425,2.082363425870426e-05
TAURCHAe,7.976516300405045,3.0364608392119408e-06
THMDt5le,-18.448516358924863,6.762243174307514e-06
TTDCAFATPc,-36.56075676935162,0.634868860244751
URIt5le,-16.158077049124252,8.700187208887655e-06
q10h2tc,-419.8725440822548,9.71667468547821e-05
q10tm,410.7561008333073,6.905339250806719e-05
34HPPte,-5.085143259454164,2.6384911961940816e-06
3MOBte,-5.09250974419901,8.068423085205723e-06
3MOPte,-7.374543120298586,3.4953945942106657e-06
4HPRO_LTte,30.762212704576925,4.700598765339237e-06
4MOPte,-7.374547422968773,1.518230533292808e-06
5MTAte,-17.11672652514386,0.0
5OXPROt,-6.475841475510114,7.615649337822106e-06
AHCYSte,-22.814420234701608,1.342773248325102e-05
AICARte,-8.853438226393145,6.072922133171232e-06
ANTHte,-3.955866047957493,0.0
CBASPte,-1.0570423286321553,1.2145843356847765e-05
DM_4hrpo,,
DM_Lcystin,,
DM_anth,,
DM_fol,,
DM_ncam,,
DM_pnto_R,,
EX_34hpp[e],,
EX_3mob[e],,
EX_3mop[e],,
EX_4mop[e],,
EX_5mta[e],,
EX_5oxpro[e],,
EX_ahcys[e],,
EX_aicar[e],,
EX_anth[e],,
EX_cbasp[e],,
MAL_Lte,1.2173716928030291,8.544921911379788e-06
OROTGLUt,6.414839918346815,1.127086488850182e-05
PNTOte,-14.231580222836612,2.287546749357716e-06
IDOURte,-7.374438834924161,8.544921911379788e-06
EX_idour[e],,
5HOXINDOAtr,-12.017257651943774,1.9123166566714644e-05
GLYALDtr,-8.599562846681792,4.78649553770083e-06
PEPtr,-4.424516320554405,1.7263348127016798e-05
GUDACtr,-8.599769159195038,1.518230533292808e-06
GUDACtr2,-7.987055553854098,1.518230533292808e-06
LKYNRtr,-13.667265434351766,3.036461066585616e-06
LKYNRtr2,-1.1245952315790395,1.2762768164975569e-05
LKYNRtr3,1.1586522455895114,1.3971584849059582e-05
BALAPAT1tc2,-5.705707622921985,0.0
BALABETAtc2,-9.12853318656245,0.0
CALAtr,-5.092994017581045,0.0
CRTNtr,-7.986924156773128,0.0
KYNATEtr,-5.17607596537866,6.274684437812539e-06
KYNATEtr2,-3.951383890272084,1.518230533292808e-06
CITRtr,-14.819231700964735,8.068423994700424e-06
3ANTHRNtr,-6.844948782563932,1.5182304196059704e-06
THYMDtr2,14.941252753583928,6.762243174307514e-06
HKYNRtr,0.0258045254382928,1.4147127330943476e-05
QULNtr,-3.431403321561689,3.036461066585616e-06
2PGtr,4.064182034737987,1.2145843356847765e-05
CARNtr,-15.232411214435324,8.068423085205723e-06
CHOLPtr,-12.019110942751894,6.817111170676071e-06
CYST_Ltr,-15.945307597279353,0.0
DCMPtr,-6.883965926563008,1.92623683687998e-05
DHAPtr,-0.0039836064044127,1.2145844266342465e-05
DMGLYtr,-10.261478269605334,5.676597538695205e-06
ETHAMPtr,-5.268381486165868,8.544921911379788e-06
FUMtr,3.505429140936309,0.0
G3PCtr,-22.81978869897339,7.475249276467366e-06
GLCURtr,-7.374327249175556,1.220703143189894e-05
ICITtr,2.926822219906713,6.072922133171232e-06
L2AADPtr,-8.510002494917241,9.109383427130524e-06
XANtr,-3.43169055220553,4.208071004541125e-06
XMPtr,-5.740564550409296,1.7089843822759576e-05
XTSNtr,-12.564986116672918,5.499518010765314e-06
3PGtr,3.969659119498401,1.2145844266342465e-05
UDPGLCURtr,-11.987114414400589,3.4526696254033595e-05
IMPtr,-5.767847942054821,8.544921911379788e-06
GLYC3tr,-2.3651942128136785,1.2145844266342465e-05
NICRNtr,-7.994630105191035,0.0
OROT5Ptr,-1.8067323919375529,2.7048972697230056e-05
EX_2pg[e],,
EX_5hoxindoa[e],,
EX_cala[e],,
EX_cholp[e],,
EX_crtn[e],,
EX_cyst_L[e],,
EX_dcmp[e],,
EX_dmgly[e],,
EX_ethamp[e],,
EX_g3pc[e],,
EX_glyald[e],,
EX_gudac[e],,
EX_hcys_L[e],,
EX_icit[e],,
EX_kynate[e],,
EX_L2aadp[e],,
EX_Lkynr[e],,
EX_pep[e],,
EX_quln[e],,
EX_xmp[e],,
EX_xtsn[e],,
EX_3pg[e],,
EX_3hanthrn[e],,
EX_udpglcur[e],,
EX_hLkynr[e],,
EX_nicrnt[e],,
EX_orot5p[e],,
EX_glyc3p[e],,
ALAB0AT3tc,-6.838340219901791,5.447943294711877e-06
ALAPAT4te,-7.979258417231321,5.447943294711877e-06
ARACHDFATPtc,-41.11574315069177,0.6348711252212524
ARGB0AT3tc,-18.851345027997656,7.4502909228613134e-06
ASNB0AT3tc,-7.016038640880903,4.55469080407056e-06
BETBGTtc,-11.410067959307112,6.466559625550872e-06
BUTSMCT1,-6.8506509596730085,2.9901002562837675e-06
CLCFTRte,-2.89455,0.0
CRNATBtc,-17.728457835640526,1.1798705600085668e-05
CRNCT2te,18.869376185557915,1.018574221234303e-05
CYSB0AT3tc,-6.680241859017129,1.130695909523638e-05
DHEASABCCte,1.8701878738247828,0.3780835568904876
DOPAENT4tc,-20.60588582409203,1.0004693649534602e-05
ESTRAABCtc,-61.412735814320285,0.3780803382396698
ESTROSABCCte,-4.975747141541806,0.3780794739723205
ESTRSABCtc,-47.10818651879066,0.3780777752399444
FOLABCCte,-10.18936348625757,0.3780786097049713
FOLOAT1tc,-18.83093145599967,2.204617885581684e-05
FOLOAT2tc,-21.641700424889606,1.4900581845722629e-05
FOLOATPtc,-17.545295694236135,1.2293509826122316e-05
GABABGTtc,-9.128513419506884,6.893528279761085e-06
GLNB0AT3tc,-9.444463954055204,2.256805146316765e-06
GLUB0AT3tc,-5.08681573725417,1.000585689325817e-05
GLYB0AT3tc,-4.550861261332798,9.86997110885568e-06
GSNt2r,-18.84955272185244,4.575092589220731e-06
H2OGLYAQPt,-11.409890558511083,3.0364606118382653e-06
ILEB0AT3tc,-13.68606417754878,8.022117981454358e-06
LEUB0AT3tc,-13.684998719672311,8.764179256104399e-06
LEUKABCtc,-69.50525660038198,0.3780765831470489
LGNCFATPtc,-59.38053061223647,0.6348810791969299
METB0AT3tc,-11.402732968576435,6.823937837907579e-06
NACSMCTte,-3.4232190875419164,2.6384911961940816e-06
PGLYCABCte,-12.350093846490488,0.3780786097049713
PHEB0AT3tc,-11.401752615794743,8.051090844674036e-06
PHEMEABCte,4.689900801842988,0.3780789673328399
PPASMCT1,-4.567295991685022,6.466559170803521e-06
PROPAT4te,-10.267827594728304,0.0
PSHSABCtc,-2.703408318940369,0.3780788481235504
PYRSMCT1,-2.282098502908962,4.315837031754199e-06
RETABCtc,-57.98966642267296,0.3780796527862549
SERB0AT3tc,-6.816351780164598,6.274684437812539e-06
SRTNENT4tc,-21.745391268984587,6.072922133171232e-06
TCHOLABCtc,-75.29148339113485,0.378079354763031
TRPB0AT3tc,-12.54173153883481,1.099903693102533e-05
TYRB0AT3tc,-11.389367975252842,6.950710030650953e-06
VALB0AT3tc,-11.404184700599972,3.565466386135085e-06
CAMPt,-16.38373901041478,0.3780785202980041
CGMPt,-16.402830102579145,0.3780796825885772
FRUt4,-15.444296656774522,1.141863231168827e-05
GALt4,-15.445379186909562,1.1402306881791446e-05
GCHOLAt3,20.97679735962272,0.3780789971351623
GLCt4,-15.445377966206465,1.4837945855106229e-05
MANt4,-15.445379186909562,1.4938035747036338e-05
PHEMEt,-30.73186927232907,2.726844286371488e-05
RIBFLVte,-4.363126762714984,0.3780786097049713
TCHOLAt3,23.207547823453744,0.3780775666236877
TRPt,-13.68264973616434,1.099903693102533e-05
VITD3t2,-50.203525876578304,2.980116369144525e-05
r1492,1.75363180267047,0.0
CHSTEROLt,26.44353017459212,0.3780653476715088
